,doty,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,datetime
2914,181,9,126,171,11,56,2399,2,23.4,996.1,23.4,0,1.1,30-06-2013 09:00
2915,181,10,155,237,10.2816,61.59,2013,31.91,23.7,995.4,23.7,0,0.7,30-06-2013 10:00
2916,181,11,152,248,11,66,3000,2,24.1,995.5,24.1,0,1.2,30-06-2013 11:00
2917,181,12,157,272,9,63,3000,2,24.4,995.1,24.4,0,0.6,30-06-2013 12:00
2918,181,13,188,282,7,56,3000,2,25,994.3,25,0,0.6,30-06-2013 13:00
2919,181,14,205,281,7,66,2799,2,25.6,994,25.4,0,1,30-06-2013 14:00
2920,181,15,181,310,7,58,2600,2,26.4,993.8,26.1,0,0.6,30-06-2013 15:00
2921,181,16,191,313,7,45,2600,2,25.6,994.5,25.6,0,0.9,30-06-2013 16:00
2922,181,17,226,262,6,37,2500,2,24.9,993.3,24.9,0.6,1.1,30-06-2013 17:00
2923,181,18,182,248,4,29,2299,2,24.8,993.8,24.8,0,1,30-06-2013 18:00
2924,181,19,187,259,3,38,2399,2,24.4,994.2,24.4,0,1.3,30-06-2013 19:00
2925,181,20,152,174,3,26,2100,2,24.5,993.8,24.5,0,1.1,30-06-2013 20:00
2926,181,21,152,175,3,27,1899,2,24.9,995.1,24.9,0,0.7,30-06-2013 21:00
2927,181,22,174,207,3,26,1899,2,24.6,994.2,24.6,0,0.9,30-06-2013 22:00
2928,181,23,175,208,4,27,1711.68,56.6,24.5,993.5,24.5,0,1.1,30-06-2013 23:00
2929,182,0,120,135,4,13,1399,2,24.5,993.2,24.5,0.1,0.9,01-07-2013 00:00
2930,182,1,124,135,5,13,1100,5,23.8,992.1,23.8,0.1,1.2,01-07-2013 01:00
2931,182,2,126,79,5,15,900,9,23.5,991.7,23.5,0,1.1,01-07-2013 02:00
2932,182,3,107,129,3,10,900,2,23.5,992.1,23.5,0,1.2,01-07-2013 03:00
2933,182,4,93,112,3,6,900,2,23.5,992.2,23.5,0,0.9,01-07-2013 04:00
2934,182,5,93,112,3,6,900,2,23.6,992.1,23.6,0,0.6,01-07-2013 05:00
2935,182,6,92,108,3,5,900,2,23.7,992.2,23.7,0,0.9,01-07-2013 06:00
2936,182,7,108,107,3,11,1200,2,24.1,992.7,24.1,0,0.8,01-07-2013 07:00
2937,182,8,71,102,4,16,1399,2,24.3,992.4,24.3,0,0.6,01-07-2013 08:00
2938,182,9,109,124,6,18,1600,2,24.7,992.3,24.7,0,0.7,01-07-2013 09:00
2939,182,10,117,162,6,21,1600,31.46,24.5,991.9,24.5,0.1,0.6,01-07-2013 10:00
2940,182,11,74,134,6,21,1600,2,24.3,991.8,24.3,0.1,0.9,01-07-2013 11:00
2941,182,12,84,153,4,22,1700,2,24.9,990.9,24.9,0,0.7,01-07-2013 12:00
2942,182,13,84,153,4,22,1039.97,78.690294,26.4,989.7,25,0.1,1.3,01-07-2013 13:00
2943,182,14,149,232,10.2816,29.9738,1398,98.93192,26.3,989.9,25.3,0,1.1,01-07-2013 14:00
2944,182,15,138,266,7.9968,30.1791,1387.97,102.03,26.3,989.5,25.6,0,1,01-07-2013 15:00
2945,182,16,160,254,12,38,2100,2,26.1,988.8,25.2,0,0.7,01-07-2013 16:00
2946,182,17,129,208,8,42,2100,2,26,988.1,24.8,0,1.1,01-07-2013 17:00
2947,182,18,86,177,7,46,2000,2,25.7,988.6,25.7,0,1,01-07-2013 18:00
2948,182,19,126,183,5,42,2000,2,25.5,988.1,25,0,0.8,01-07-2013 19:00
2949,182,20,126,183,5,42,1700,2,25.2,987.9,25.2,0,0.5,01-07-2013 20:00
2950,182,21,117,129,4,41,1800,2,24,987.4,22.3,0.6,1.7,01-07-2013 21:00
2951,182,22,89,116,3,46,1899,2,23.4,986.7,19.5,0.4,2.4,01-07-2013 22:00
2952,182,23,3,116,3,32.415702,500,4,23.5,986.7,19,0.2,1.6,01-07-2013 23:00
2953,183,0,3,3,3,9.208611,300,36,20.7,987,20.7,7.4,0.9,02-07-2013 00:00
2954,183,1,3,30,3,7.49,300,43,20.7,986.6,19.9,4,1.9,02-07-2013 01:00
2955,183,2,3,30,3,8.52,255,49,22.1,985.9,17.2,0,2.3,02-07-2013 02:00
2956,183,3,3,3,3,9.56,376,47.965644,21,986.2,19.6,0,0.8,02-07-2013 03:00
2957,183,4,3,3,3,8.78,153,84,21.1,985.9,17.3,0,0.6,02-07-2013 04:00
2958,183,5,3,6,3,9.48,100,84,21.9,986.1,17.5,0,0.8,02-07-2013 05:00
2959,183,6,3,44,3,6,200,49,24.2,987,17.9,0,0.8,02-07-2013 06:00
2960,183,7,3,6,3,26,400,34,25.9,987.5,18.6,0,1,02-07-2013 07:00
2961,183,8,3,18,3,16,300,57,26.6,987.5,18.2,0,0.8,02-07-2013 08:00
2962,183,9,3,40,3,16,300,56,28.2,987.4,19.2,0,1.3,02-07-2013 09:00
2963,183,10,3,6,3,4,300,77.96,30.4,987.5,18.2,0,1,02-07-2013 10:00
2964,183,11,3,39,3,8.11,300,96,31.4,987.3,16.9,0,2.4,02-07-2013 11:00
2965,183,12,3,6,4,8.29,300,112,31.7,986.8,17.2,0,2.4,02-07-2013 12:00
2966,183,13,3,10,4,8.63,300,126,33.4,986.4,17.1,0,3.7,02-07-2013 13:00
2967,183,14,3,42,4,11.3,300,124,34.4,985.9,20,0,1.1,02-07-2013 14:00
2968,183,15,3,6,4,9.29,300,126,35.1,985.5,16.9,0,1.5,02-07-2013 15:00
2969,183,16,3,57,4,11.23,300,126,35.5,985,17.2,0,2.9,02-07-2013 16:00
2970,183,17,3,57,4,10.31,300,123,34.4,985.1,16.7,0,3.9,02-07-2013 17:00
2971,183,18,3,30,3,9.47,200,124,32.1,985.4,18.7,0,2.4,02-07-2013 18:00
2972,183,19,3,49,3,10.34,300,116,29.1,985.9,19.1,0,2.1,02-07-2013 19:00
2973,183,20,8,106,3,2,300,101,28.3,986.7,18.4,0,2.1,02-07-2013 20:00
2974,183,21,3,84,3,2,300,65,25.7,987,20.9,0,1.5,02-07-2013 21:00
2975,183,22,3,33,3,11,400,52,24.5,986.9,20.8,0,1,02-07-2013 22:00
2976,183,23,3,67,3,3,400,46,23.6,986.7,21.3,0,0.9,02-07-2013 23:00
2977,184,0,8,60,3,2,300,42,23.6,986.8,20.1,0,1,03-07-2013 00:00
2978,184,1,3,47,3,12.79,300,32,23.4,987.2,19.8,0,0.6,03-07-2013 01:00
2979,184,2,3,67,3,39,500,2,22,987.3,20.6,0,1.2,03-07-2013 02:00
2980,184,3,3,58,3,38,500,2,21.5,987.4,21.3,0,0.7,03-07-2013 03:00
2981,184,4,3,16,3,8,300,13,20.6,988,20.6,0,0.9,03-07-2013 04:00
2982,184,5,3,46,3,25,400,2,22.1,988.3,21.8,0,0.7,03-07-2013 05:00
2983,184,6,6,39,3,28,500,2,25.9,988.2,19.1,0,1.4,03-07-2013 06:00
2984,184,7,4,85,4,34,600,4,27.5,988.4,20.6,0,1.1,03-07-2013 07:00
2985,184,8,3,67,7,25,500,24,29.7,988.5,20.6,0,1.2,03-07-2013 08:00
2986,184,9,3,55,10,18,200,42,31.7,988.5,17.6,0,2,03-07-2013 09:00
2987,184,10,3,6,7,7,400,78,32.1,987.7,17.2,0,2.7,03-07-2013 10:00
2988,184,11,3,6,4,11.88,488,118,33,987.2,16.4,0,2,03-07-2013 11:00
2989,184,12,3,6,3,12.2006,600,114,33.5,986.6,16.4,0,2.4,03-07-2013 12:00
2990,184,13,3,6,4,9.53,300,141,34.3,986.4,15.7,0,2,03-07-2013 13:00
2991,184,14,3,6,3,6.21,300,125,34.7,986.2,16.5,0,1,03-07-2013 14:00
2992,184,15,3,18,3,8.29,300,132,34.3,986.3,16.2,0,1.2,03-07-2013 15:00
2993,184,16,13,48,3,9.47,300,142,33.9,985.9,20.3,0,1.5,03-07-2013 16:00
2994,184,17,19,46,3,2,300,139,31.9,985.8,22.3,0,1.3,03-07-2013 17:00
2995,184,18,20,91,3,7,500,110,29.4,986.1,20,0,1.5,03-07-2013 18:00
2996,184,19,18,88,3,6,500,76,27.8,986.2,19.1,0,2.2,03-07-2013 19:00
2997,184,20,16,45,3,14.88,500,54,26.3,986.7,18.4,0,1.5,03-07-2013 20:00
2998,184,21,16,45,3,16.2,400,48,25.9,986.7,18.1,0,0.7,03-07-2013 21:00
2999,184,22,12,12,3,3,300,48,24.4,986.4,18.1,0,0.8,03-07-2013 22:00
3000,184,23,11,27,3,11.09,400,48,23,986.6,19.2,0,1,03-07-2013 23:00
3001,185,0,9,43,3,9.27,300,39,22,986.4,20.5,0,0.5,04-07-2013 00:00
3002,185,1,9,25,3,8.83,300,31,21.2,986.4,20,0,0.7,04-07-2013 01:00
3003,185,2,13,37,3,11,400,11,20.7,986.3,19.5,0,0.8,04-07-2013 02:00
3004,185,3,8,15,3,10.667021,300,22,21.8,986,17.4,0,0.9,04-07-2013 03:00
3005,185,4,16,39,3,2,400,19,21.5,986,19.2,0,0.8,04-07-2013 04:00
3006,185,5,12,29,3,16,400,12,22,986,19,0,0.5,04-07-2013 05:00
3007,185,6,17,43,3,19,400,8,24.8,986.1,18.3,0,0.7,04-07-2013 06:00
3008,185,7,17,47,5,21,400,11,27.2,986,18.2,0,0.6,04-07-2013 07:00
3009,185,8,12,41,4,12,400,24,29.1,986.2,19.1,0,0.7,04-07-2013 08:00
3010,185,9,19,60,3,21,400,26,30.9,986,18.3,0,0.5,04-07-2013 09:00
3011,185,10,9,50,4,12,500,56,32.7,986,18.5,0,1,04-07-2013 10:00
3012,185,11,16,19,4,11,500,87,34.6,985.2,16.9,0,1.8,04-07-2013 11:00
3013,185,12,19,49,4,6,500,126,33.6,984.5,16.5,0,3,04-07-2013 12:00
3014,185,13,13,23,3,10.62,400,115,34.6,984.2,16.4,0,1.8,04-07-2013 13:00
3015,185,14,11,23,3,10.8,400,98,34.9,983.5,16.2,0,1.5,04-07-2013 14:00
3016,185,15,9,2,3,7.88,300,114,35.5,983,14.2,0,1.4,04-07-2013 15:00
3017,185,16,12,3,4,8.05,300,125,27.5,985.2,17.1,0.1,8.1,04-07-2013 16:00
3018,185,17,22,199,3,14.75,300,122,24,986.7,18.9,1,1.8,04-07-2013 17:00
3019,185,18,36,197,3,21.331791,300,105,23.9,985.9,23.2,0.5,0.8,04-07-2013 18:00
3020,185,19,16,43,3,8,400,86,22.9,986.4,22.4,0,1,04-07-2013 19:00
3021,185,20,13,30,3,7,400,77,22,987.6,22,0,0.8,04-07-2013 20:00
3022,185,21,15,40,3,8,400,68,21.6,988.1,21.6,0,0.5,04-07-2013 21:00
3023,185,22,13,30,3,4,400,64,21,988.8,21,0,1.2,04-07-2013 22:00
3024,185,23,14,33,3,7,400,54,21.3,988.8,21.3,0,0.9,04-07-2013 23:00
3025,186,0,10,27,3,5,400,48,20.7,988.3,20.7,0,1.1,05-07-2013 00:00
3026,186,1,8,14,3,11.01,300,53,20.2,988.2,20.2,0,0.5,05-07-2013 01:00
3027,186,2,9,10,3,8.04,300,40,20,988,20,0,1,05-07-2013 02:00
3028,186,3,7,11,3,9.41,300,38,19.7,987.9,19.7,0,0.8,05-07-2013 03:00
3029,186,4,9,19,3,9.21,300,38,19.9,988.6,19.9,0,1.4,05-07-2013 04:00
3030,186,5,7,19,3,3,300,31,21.1,989,19.9,0,0.7,05-07-2013 05:00
3031,186,6,9,19,3,8.26,300,32,23.3,989.6,19.5,0,0.9,05-07-2013 06:00
3032,186,7,11,42,3,5,400,23,26.2,990,19.1,0,1,05-07-2013 07:00
3033,186,8,15,51,4,10,400,31,28.8,990.2,18.9,0,0.6,05-07-2013 08:00
3034,186,9,15,50,8,12,400,43,30.4,990.2,18.5,0,0.8,05-07-2013 09:00
3035,186,10,14,57,7,10,500,66,31.9,989.9,17.8,0,1.3,05-07-2013 10:00
3036,186,11,18,25,6,5,600,101,32.6,989.7,17.6,0,1.9,05-07-2013 11:00
3037,186,12,18,19,6,11.371127,500,130,33.4,989.2,16.7,0,1.1,05-07-2013 12:00
3038,186,13,14,17,5,11.38,400,136,33.8,989.1,17.1,0,2.1,05-07-2013 13:00
3039,186,14,14,19,4,9.83,300,137,34.2,988.9,16.6,0,2.8,05-07-2013 14:00
3040,186,15,12,17,4,11.01,300,141,34,988.9,16.4,0,1.3,05-07-2013 15:00
3041,186,16,12,33,4,11.94,300,144,34.7,988.9,17.9,0,1.8,05-07-2013 16:00
3042,186,17,13,57,3,12.75,300,155,34.2,989,16.6,0,1.3,05-07-2013 17:00
3043,186,18,17,32,3,10.07,300,170,31.8,989.3,19.8,0,1.1,05-07-2013 18:00
3044,186,19,23,62,3,9,400,157,28.2,989.9,19.7,0,0.8,05-07-2013 19:00
3045,186,20,20,132,3,15,500,103,26.5,990.5,20.6,0,1.4,05-07-2013 20:00
3046,186,21,22,73,3,12,500,83,25.8,991.5,20.1,0,0.7,05-07-2013 21:00
3047,186,22,20,52,3,8,400,80,24.1,991.8,21.4,0,0.9,05-07-2013 22:00
3048,186,23,22,47,3,3,400,84,23.8,992.3,20.5,0,0.8,05-07-2013 23:00
3049,187,0,22,49,3,3,400,83,23,992.3,22,0,1,06-07-2013 00:00
3050,187,1,21,46,3,5,400,72,23.3,992.4,19.7,0,0.9,06-07-2013 01:00
3051,187,2,21,40,3,6,452,58,22.4,992.3,20.9,0,0.5,06-07-2013 02:00
3052,187,3,25,46,8,23,703,38.703984,21.7,992.5,21.5,0,0.8,06-07-2013 03:00
3053,187,4,25,66,5,23,500,39.34,21.1,992.9,21.1,0,0.5,06-07-2013 04:00
3054,187,5,26,52,3,13.916689,400,37,21.9,993.4,21.1,0,0.6,06-07-2013 05:00
3055,187,6,25,46,3,4,400,36,24.7,993.6,20.8,0,0.7,06-07-2013 06:00
3056,187,7,28,71,3,11,600,27,27.2,993.8,21,0,0.5,06-07-2013 07:00
3057,187,8,37,102,7,32,700,35,28.9,993.6,20.4,0,0.8,06-07-2013 08:00
3058,187,9,80,152,23,19,1500,114,29.9,993.5,20.5,0,0.8,06-07-2013 09:00
3059,187,10,99,155,27,15,1600,149,31.1,993.4,21.3,0,1.1,06-07-2013 10:00
3060,187,11,92,137,23,17,1399,191,32.3,993,21.2,0,1.2,06-07-2013 11:00
3061,187,12,101,142,22,17,1399,258,32.6,992,19.5,0,2.9,06-07-2013 12:00
3062,187,13,133,179,22,14,1600,341,33.6,991.2,18.5,0,2,06-07-2013 13:00
3063,187,14,69,105,11,6,800,298,33.9,990.7,17.2,0,2.6,06-07-2013 14:00
3064,187,15,41,90,8,4,700,270,34.3,990.3,17.1,0,1.3,06-07-2013 15:00
3065,187,16,44,96,8,5,700,265,33.4,989.8,17.6,0,2,06-07-2013 16:00
3066,187,17,48,111,9,7,800,264,32.7,990.2,18.5,0,2,06-07-2013 17:00
3067,187,18,63,159,15,12,1300,277,32.2,990.7,18.8,0,1.9,06-07-2013 18:00
3068,187,19,66,150,14,12,1200,258,30.7,991.4,19.4,0,1.6,06-07-2013 19:00
3069,187,20,85,223,20,15,1000,242,29.8,992.5,17.3,0,2.1,06-07-2013 20:00
3070,187,21,74,143,20,12,700,178,29,993.1,17.5,0,0.8,06-07-2013 21:00
3071,187,22,50,96,15,15,500,120,27.6,993.2,16.9,0,1.3,06-07-2013 22:00
3072,187,23,34,79,11,7,500,129,23.8,993.4,19.5,0,1.1,06-07-2013 23:00
3073,188,0,27,66,3,3,400,134,23.9,992.2,19.2,0,1.4,07-07-2013 00:00
3074,188,1,20,66,3,8.71,400,135,23,992.8,19,0,0.8,07-07-2013 01:00
3075,188,2,22,28,3,9.03,400,132,22.1,992.2,21.3,0,0.8,07-07-2013 02:00
3076,188,3,18,20,3,7.43,300,120,21.8,991.2,21.8,0,0.6,07-07-2013 03:00
3077,188,4,17,31,3,9.15,400,96,21.8,991.7,21.6,0,1.2,07-07-2013 04:00
3078,188,5,35,45,3,17,400,57,22.2,991.9,21.4,0,0.5,07-07-2013 05:00
3079,188,6,38,52,3,12,400,66,23.2,992.5,21.8,0,0.8,07-07-2013 06:00
3080,188,7,42,62,3,7,400,62,25.3,993.3,21.2,0,0.9,07-07-2013 07:00
3081,188,8,41,61,3,14.55,400,71,26.2,993.3,21,0,1.2,07-07-2013 08:00
3082,188,9,37,58,3,15.446491,600,90,27.2,993.1,22.6,0,1.1,07-07-2013 09:00
3083,188,10,108,178,21,15,1500,84,27.5,992.7,21.5,0,1.5,07-07-2013 10:00
3084,188,11,171,245,38,24,1899,101,28.9,992.5,22.6,0,2,07-07-2013 11:00
3085,188,12,185,239,34,27,1899,117,28.4,991.9,21.9,0,0.8,07-07-2013 12:00
3086,188,13,177,198,29,23,1700,144,29.8,991.3,22.5,0,1,07-07-2013 13:00
3087,188,14,164,189,25,20,1600,173,31.3,990.4,23.1,0,1.2,07-07-2013 14:00
3088,188,15,139,167,21,9,1399,248,30.6,989.5,22.8,0,1,07-07-2013 15:00
3089,188,16,159,209,17,8,1300,254,30.8,989.4,23.2,0,1.3,07-07-2013 16:00
3090,188,17,161,216,11,9,1100,259,30.5,989.3,22.9,0,1.4,07-07-2013 17:00
3091,188,18,152,195,11,13,1000,268,30.3,990.2,23.2,0,0.8,07-07-2013 18:00
3092,188,19,155,248,13,24,1200,226,29.1,990.6,24.4,0,0.6,07-07-2013 19:00
3093,188,20,155,248,13,24,1500,205,28.4,991.3,24.2,0,0.6,07-07-2013 20:00
3094,188,21,156,214,5,19,1300,163,27.6,991.3,26.7,0,0.7,07-07-2013 21:00
3095,188,22,152,173,4,8,1200,180,27.4,991.1,23,0,1.5,07-07-2013 22:00
3096,188,23,141,173,5,6,1100,173,23.2,992.5,23.2,16.5,1.4,07-07-2013 23:00
3097,189,0,70,61,3,11.32,800,174,23,993,23,0,1.2,08-07-2013 00:00
3098,189,1,36,24,3,9.49,700,162,23,992.4,23,0,1.6,08-07-2013 01:00
3099,189,2,29,17,3,8.86,700,144,22.9,992.6,22.9,0,0.6,08-07-2013 02:00
3100,189,3,41,40,3,2,700,121,22.9,993,22.9,0,0.5,08-07-2013 03:00
3101,189,4,47,48,3,3.3,700,116,22.7,993.7,22.7,0.4,1,08-07-2013 04:00
3102,189,5,48,48,3,2,700,100,22.8,993.5,22.8,0.3,0.7,08-07-2013 05:00
3103,189,6,47,48,3,5.14,700,90,23,993.6,23,0,0.9,08-07-2013 06:00
3104,189,7,44,48,3,5,900,78,23.9,994.5,23.9,0,1,08-07-2013 07:00
3105,189,8,52,48,3,10,800,71,24.3,994.8,24.3,0,0.4,08-07-2013 08:00
3106,189,9,45,47,3,11.116491,900,90,25.7,994.7,24.5,0,0.6,08-07-2013 09:00
3107,189,10,56,70,3,18,900,77,26.9,994.5,23.6,0,0.7,08-07-2013 10:00
3108,189,11,65,77,4,18,800,106,28.4,994.3,22.6,0,0.6,08-07-2013 11:00
3109,189,12,74,92,4,13,800,136,29.4,993.7,24.1,0,1.7,08-07-2013 12:00
3110,189,13,70,92,3,2,700,171,29.1,993.2,23.8,0,0.8,08-07-2013 13:00
3111,189,14,78,90,3,4,800,178,29.9,992.8,23.1,0,0.6,08-07-2013 14:00
3112,189,15,79,85,3,3,700,192,28.9,992.6,23.3,0,1.9,08-07-2013 15:00
3113,189,16,64,85,3,12.14,700,184,27.9,992.7,24.7,0,1.8,08-07-2013 16:00
3114,189,17,77,108,3,7,700,174,26.7,992.7,24.7,0,2.2,08-07-2013 17:00
3115,189,18,77,108,3,7,800,132,26.5,993.2,24.3,0,0.5,08-07-2013 18:00
3116,189,19,88,99,3,27,800,116,26.2,993.9,25,0,0.9,08-07-2013 19:00
3117,189,20,94,120,3,29,800,105,25.6,994.5,25.6,0,0.8,08-07-2013 20:00
3118,189,21,110,132,3,22,900,91,25.2,994.2,25.2,0,0.6,08-07-2013 21:00
3119,189,22,118,132,3,15,900,94,25.2,994.4,25.2,0,0.5,08-07-2013 22:00
3120,189,23,127,124,3,19,900,65,25.1,994.8,25.1,0,0.6,08-07-2013 23:00
3121,190,0,137,111,3,13,900,66,24.9,994.5,24.9,0.1,0.7,09-07-2013 00:00
3122,190,1,141,112,3,10,1000,59,24.5,993.6,24.5,0,0.9,09-07-2013 01:00
3123,190,2,137,98,3,7,900,35,24.5,993.8,24.5,0,1.1,09-07-2013 02:00
3124,190,3,144,109,13,13,1119.98,71.02,24.8,994,24.8,0,0.8,09-07-2013 03:00
3125,190,4,154,111,6,13,1200,32,24.5,994.4,24.5,0,1.1,09-07-2013 04:00
3126,190,5,152,104,4,8,1100,38,24,994.5,24,0.9,0.8,09-07-2013 05:00
3127,190,6,144,105,3,9,1000,16,23.5,994.9,23.5,0.1,0.7,09-07-2013 06:00
3128,190,7,50,50,3,6,800,78,23.6,995.1,23.6,1.9,0.5,09-07-2013 07:00
3129,190,8,30,12,3,13,600,74,24.6,994.5,24.6,0.1,1.3,09-07-2013 08:00
3130,190,9,49,42,3,22,800,55,25.8,994.2,24.8,0,1.4,09-07-2013 09:00
3131,190,10,44,28,3,7,700,77,26.2,994,25,0,0.6,09-07-2013 10:00
3132,190,11,51,56,3,2,600,72,25.8,994.9,25.8,0.2,0.7,09-07-2013 11:00
3133,190,12,38,59,3,15.35,500,59,24.4,995.5,23.5,1.8,0.8,09-07-2013 12:00
3134,190,13,34,59,3,16.791657,500,62,23.9,994.8,23.9,0.7,1.1,09-07-2013 13:00
3135,190,14,30,16,3,6,400,62,23.9,994.7,23.9,0,0.9,09-07-2013 14:00
3136,190,15,24,6,3,10,400,58,24.3,994.8,24.3,0.1,1,09-07-2013 15:00
3137,190,16,27,24,3,5,400,65,24.4,994.4,23.4,0,0.6,09-07-2013 16:00
3138,190,17,27,19,3,5,400,62,24.3,994.4,24.3,0,0.5,09-07-2013 17:00
3139,190,18,26,23,3,9,500,57,23.9,994.7,23.9,0,0.7,09-07-2013 18:00
3140,190,19,27,34,3,13,500,53,23.5,994.8,23.5,0,0.6,09-07-2013 19:00
3141,190,20,27,57,3,13,500,40,22.9,995.3,22.9,0,0.6,09-07-2013 20:00
3142,190,21,30,64,3,5,500,22,22.5,995.6,22.5,0,0.5,09-07-2013 21:00
3143,190,22,29,51,3,16.7,400,10,22.3,995.4,22.3,0,0.8,09-07-2013 22:00
3144,190,23,27,51,3,17.49,300,5,22.1,995.2,22.1,0,0.6,09-07-2013 23:00
3145,191,0,27,30,3,17.01,400,2,21.9,995.2,21.9,0,1,10-07-2013 00:00
3146,191,1,21,22,3,11,400,2,21.9,995,21.9,0,0.7,10-07-2013 01:00
3147,191,2,19,31,3,19.3,300,2,21.8,995.1,21.8,0,0.6,10-07-2013 02:00
3148,191,3,16,31,3,19.55,300,8,21.7,995.1,21.7,0,0.6,10-07-2013 03:00
3149,191,4,17,24,3,20.35,300,4,21.6,995.8,21.6,0,0.8,10-07-2013 04:00
3150,191,5,18,21,3,15.11,400,6,21.6,996.1,21.6,0,0.5,10-07-2013 05:00
3151,191,6,16,23,3,19.93,300,4,22.1,996.4,22.1,0,0.5,10-07-2013 06:00
3152,191,7,22,32,3,7,600,4,22.9,996.7,22.7,0,0.8,10-07-2013 07:00
3153,191,8,26,51,3,13,700,2,23.7,996.8,23,0,0.6,10-07-2013 08:00
3154,191,9,30,58,3,12,700,2,25.3,996.7,22.6,0,0.6,10-07-2013 09:00
3155,191,10,28,55,3,12,700,9,25.6,996.9,22.9,0,0.7,10-07-2013 10:00
3156,191,11,24,48,4,8,600,29,25.3,997,24.4,0.1,0.7,10-07-2013 11:00
3157,191,12,28,80,3,10,500,18,25.5,996.9,24.6,0.1,0.7,10-07-2013 12:00
3158,191,13,18,36,3,11.631325,400,33,25.3,996.9,21.2,0.1,0.5,10-07-2013 13:00
3159,191,14,18,36,3,10.31,400,50,24.9,997.2,21.6,0.2,0.6,10-07-2013 14:00
3160,191,15,16,21,3,4,400,48,24.5,997.1,24.5,0.7,0.6,10-07-2013 15:00
3161,191,16,19,31,3,7,400,43,25.3,996.5,21.4,0.1,0.8,10-07-2013 16:00
3162,191,17,22,38,3,5,400,36,24.8,996.1,22.9,0,0.6,10-07-2013 17:00
3163,191,18,20,20,3,11.436491,400,62,24.7,996.5,24.5,0,0.9,10-07-2013 18:00
3164,191,19,18,42,3,14.29,400,49,23.6,996.8,23.6,0,0.4,10-07-2013 19:00
3165,191,20,14,28,3,12,400,40,22.4,997.5,22.4,0,0.5,10-07-2013 20:00
3166,191,21,19,38,3,13.4553,400,29,21.6,997.4,21.6,0,0.7,10-07-2013 21:00
3167,191,22,19,24,3,15.15,400,24,21.6,997.3,21.6,0,0.5,10-07-2013 22:00
3168,191,23,18,24,3,16.52,300,25,21.7,997,21.7,0,0.6,10-07-2013 23:00
3169,192,0,15,19,3,20.12,300,28,21.7,996.9,21.7,0,0.8,11-07-2013 00:00
3170,192,1,24,36,3,12,400,7,21.6,997,21.6,0,0.5,11-07-2013 01:00
3171,192,2,24,36,3,12,433,7.497,21.4,997,21.4,0,0.6,11-07-2013 02:00
3172,192,3,23,26,3,18.06,300,14,21.3,997,21.3,0,0.9,11-07-2013 03:00
3173,192,4,21,29,3,19.01,300,6,21.2,997.2,21.2,0,0.6,11-07-2013 04:00
3174,192,5,20,29,3,19.72,300,6,21.5,997.6,21.5,0,0.5,11-07-2013 05:00
3175,192,6,18,30,3,16.7,400,4,22.1,997.8,22.1,0,0.5,11-07-2013 06:00
3176,192,7,18,44,3,3,400,3,23.1,997.8,22.6,0,0.8,11-07-2013 07:00
3177,192,8,26,74,3,11,600,2,24.3,997.9,22.2,0,0.6,11-07-2013 08:00
3178,192,9,28,68,3,9,600,7,25.1,998,21,0,0.5,11-07-2013 09:00
3179,192,10,33,60,3,11,600,15,26.3,997.9,21.7,0,0.7,11-07-2013 10:00
3180,192,11,32,65,4,11,600,42,26.1,998,21.5,0,0.7,11-07-2013 11:00
3181,192,12,38,77,4,14,700,74,26.8,997.4,22.6,0,0.9,11-07-2013 12:00
3182,192,13,34,73,3,7,500,74,26.8,997.5,22.8,0,1.1,11-07-2013 13:00
3183,192,14,35,49,3,4,500,70,27.7,997.2,20.8,0,0.7,11-07-2013 14:00
3184,192,15,30,36,3,13.55,400,88,27.2,996.8,21,0,0.9,11-07-2013 15:00
3185,192,16,27,30,3,10.834042,400,96,28.5,995.7,21.3,0,1,11-07-2013 16:00
3186,192,17,27,30,3,10.875964,466,95.9616,26.7,996,20.8,0,1.1,11-07-2013 17:00
3187,192,18,35,51,2.2848,9.6491,630,85.68,26,996.4,21.4,0,0.7,11-07-2013 18:00
3188,192,19,32,71,1.428,2.2583,592,85.8942,24.5,996.9,23.8,0,0.9,11-07-2013 19:00
3189,192,20,28,78,0.5712,1.4371,621,67.2588,23.3,997.6,22.5,0,1,11-07-2013 20:00
3190,192,21,34,73,0.2856,5.5431,636,39.4128,22.6,997.6,22.6,0,0.5,11-07-2013 21:00
3191,192,22,38,41,0.5712,5.1325,846,29.5596,21.7,997.6,21.7,0,0.7,11-07-2013 22:00
3192,192,23,28,28,0.5712,10.884971,620,35.7714,21,997.6,21,0,0.5,11-07-2013 23:00
3193,193,0,24,33,0.2856,13.61431,549,34.0578,20.4,997.4,20.4,0,0.9,12-07-2013 00:00
3194,193,1,24,26,0.2856,12.427036,535,30.4164,20.4,997.2,20.4,0,0.7,12-07-2013 01:00
3195,193,2,27,39,0.2856,1.0265,634,15.4224,20,996.9,20,0,0.6,12-07-2013 02:00
3196,193,3,30,38,0.2856,1.0265,635,11.1384,19.8,997.2,19.8,0,1.3,12-07-2013 03:00
3197,193,4,29,38,0.2856,5.301206,609,13.0662,19.7,997.4,19.7,0,0.8,12-07-2013 04:00
3198,193,5,30,26,0.2856,13.105044,584,16.7076,20,997.7,20,0,0.9,12-07-2013 05:00
